Filename,Run Count,Last Run Date
"C:\Users\Administrator\Documents\WeChat Files\wxid_2e3dox79dghb22\FileStorage\File\2025-07\CXT-3156 菲林 dwg(1).dwg",1,133982426310429048
"C:\Users\Administrator\Documents\WeChat Files\wxid_2e3dox79dghb22\FileStorage\File\2025-07\CXT-3156 菲林 dwg.dwg",1,133982424823324734
"\\User-20230521vs\G\阳帅工作文档\CAD\格盛力\CXT-3159 菲林.dwg",1,133982422765431886
"C:\Users\Administrator\Documents\WeChat Files\wxid_2e3dox79dghb22\FileStorage\File\2025-07\CXT-3159 菲林.dwg",1,133982422602779915
"E:\彭福明\CAD-图纸\威锐\加热膜28.8V90W  174.5-274mm\CXT-3162 菲林.dwg",1,133982418881710651
"\\User-20230521vs\G\阳帅工作文档\CAD\强狮（南宁市强狮能源科技有限公司）\打样\12V300AH硅胶加热膜12.8V142W 350-144mm\CXT-3155 菲林图.dwg",2,133979831239947576
"E:\彭福明\CAD-图纸\博科（广东豪鹏）\生产\DG18000066-PI加热膜-54Ah-1P54S 762-120 86.4V 300W（4片串）\CXT-3146 菲林图.dwg",1,133978100586812483
"\\User-20230521vs\G\阳帅工作文档\CAD\东莞哈工自控科技有限公司\HPM11-F11-007A-加热板  220V  1.4KW  350X280mm\CXT-2899 菲林图.dwg",1,133971402027143420
"\\User-20230521vs\G\阳帅工作文档\CAD\东莞哈工自控科技有限公司\HPM11-F11-007A-加热板  220V  1.4KW  350X280mm\CXT-2899 割成品.dxf",1,133971401741447698
"\\desktop-osh296i\E\（王建忠）9月份copy\CAD-tuzhi\珠海市运泰利自动化设备有限公司(珠海市鸿鑫众创自动化有限公司)\CXT-010200338 PI加热片 24V 25W 70×18.5mm\CXT-2707 割孔图.dxf",1,133971399346503216
"\\User-20230521vs\G\阳帅工作文档\CAD\鸿昊升能源科技\148-224-1.5MM 6.07.6.0013  14.6V 93.6W硅胶电热膜（CXT-010300672）",1,133969662973978119
"C:\Users\Administrator\Documents\WeChat Files\wxid_2e3dox79dghb22\FileStorage\File\2025-07\CXT-3127 菲林.dwg",1,133969509296744839
"C:\Users\Administrator\Documents\WeChat Files\wxid_2e3dox79dghb22\FileStorage\File\2025-07\CXT-3113  菲林图.dwg",1,133969371027294967
"C:\Users\Administrator\Documents\WeChat Files\wxid_2e3dox79dghb22\FileStorage\File\2025-07\CXT-3113  菲林图(1).dwg",1,133969370960890246
"C:\Users\Administrator\Documents\WeChat Files\wxid_2e3dox79dghb22\FileStorage\File\2025-06\CXT-3070 菲林图.dwg",2,133969345829843295
"C:\Users\Administrator\Documents\WeChat Files\wxid_1hynmp93raya22\FileStorage\File\2024-05\CXT-2239 冲孔刀模.dwg",2,133966724017514689
"C:\Users\Administrator\Documents\WeChat Files\wxid_2e3dox79dghb22\FileStorage\File\2025-05\CXT-2239 菲林图.dwg",1,133966723787812016
"C:\Program Files (x86)\proeWildfire 4.0\protoolkit\protkdoc\api\3008.html",1,133957352261430970
"C:\Users\Administrator\Documents\WeChat Files\wxid_2e3dox79dghb22\FileStorage\File\2025-05\CXT-3042 菲林图.dwg",2,133952862476940343
"C:\Users\Administrator\Documents\WeChat Files\wxid_2e3dox79dghb22\FileStorage\File\2025-06\CXT-3042-001 成品刀模(1).dwg",1,133952861676470319
"C:\Users\Administrator\Documents\WeChat Files\wxid_2e3dox79dghb22\FileStorage\File\2025-05\CXT-3042 菲林图(1).dwg",1,133952861537804567
"C:\Users\Administrator\Documents\WeChat Files\wxid_2e3dox79dghb22\FileStorage\File\2025-06\CXT-3042-001 菲林图.dwg",1,133952861418053867
"C:\Users\Administrator\Documents\WeChat Files\wxid_2e3dox79dghb22\FileStorage\File\2025-06\CXT-3042-001 成品刀模.dwg",1,133952861088344157
"E:\彭福明\CAD-图纸\博科（广东豪鹏）\CXT-010301129 DG18000064-I0962A-加热膜60V45W 345-64.5mm\CXT-3087 割CR棉图343×62.5×2.0mm.dxf",1,133951342935811893
"C:\Users\Administrator\Documents\WeChat Files\wxid_2e3dox79dghb22\FileStorage\File\2025-06\CXT-3087 菲林图.dwg",1,133951342606885556
"E:\彭福明\CAD-图纸\博科（广东豪鹏）\CXT-010301129 DG18000064-I0962A-加热膜60V45W 345-64.5mm\CXT-3087 割成品图.dxf",1,133951209622171797
"C:\Users\Administrator\Documents\WeChat Files\wxid_2e3dox79dghb22\FileStorage\File\2025-06\CXT-3088 菲林图.dwg",1,133951197534547855
"E:\彭福明\菲林图\CXT-868割孔图.dwg",1,133951196206846703
"C:\Program Files\ZWSOFT\ZWCAD 2024\UserDataCache\zh-CN\Support\AppPath\模具\燕秀工具箱.html",1,133949795913741562
"C:\Users\Administrator\AppData\Local\Temp\app+_098B4\燕秀工具箱.ico",1,133949795866984640
"C:\Users\Administrator\AppData\Roaming\ZWSOFT\ZWCAD\2024\zh-CN\Recent\图形另存为\CXT-2493 割孔图 割成品图.dxf.lnk",3,133945278457172527
"E:\彭福明\CAD-图纸\江苏优利卡\12.8V300AH模组用加热膜12.8vdc 220w 391-175mm\CXT-2984 割成品图.dxf",1,133900236080225600
"E:\彭福明\CAD-图纸\钜力能\生产\CXT-010200216 pi  加热膜   代码（JR-01-068）14.6VDC-100W 160-115mm\CXT-2244 割外形.dxf",1,133886745949180584
"E:\彭福明\CAD-图纸\钜力能\生产\CXT-010200216 pi  加热膜   代码（JR-01-068）14.6VDC-100W 160-115mm\CXT-2244 割孔图.dxf",4,133886736685953725
"E:\彭福明\CAD-图纸\钜力能\生产\CXT-010200216 pi  加热膜   代码（JR-01-068）14.6VDC-100W 160-115mm\CXT-2244 冲孔刀模.dwg",1,133886734690626661
"E:\彭福明\CAD-图纸\钜力能\生产\CXT-010200195 pi加热膜（JR-01-075）58.4VDC-128W-400-160mm\CXT-2144 & CXT-2145 2款菲林图 割孔图.dxf",2,133886690129272255
"C:\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\CXT-2948 割孔图.dwg.lnk",1,133886574232869892
"E:\彭福明\CAD-图纸\新途动力\（CXT-010200382）  pi加热膜30V 35w 220×50mm成品图（生产资料100片）\CXT-2948 菲林图.dwg",1,133886571915772162
"C:\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\CXT-2144 & CXT-2145 2款菲林图 割孔图.dxf.lnk",1,133886571013439099
"C:\Users\Administrator\AppData\Local\Kingsoft\WPS Cloud Files\userdata\qing\filecache\James的云文档\应用",1,133885698211881683
"E:\彭福明\CAD-图纸\浙江钢威新能源科技有限公司",1,133884877652518287
"G:\chen\CXT-2942割成品.dwg",1,133884865495608357
"E:\彭福明\CAD-图纸\智远达\CXT-010301021 硅胶加热膜96V672W 700-400mm\CXT-2942 菲林图.dwg",1,133884856742112070
"C:\Windows\WinSxS\amd64_dual_c_sdhost.inf_31bf3856ad364e35_10.0.19041.1_none_ac96b9c2862de85e",2,133860500491031965
"E:\彭福明\CAD-图纸\深伟业科技有限公司（东莞市辉环科技有限公司）\生产\CXT-010200165 pi加热膜（P30900010）25.6Vdc 20w 435-100mm A1 (33140电芯项目)",1,133620522762898757
"C:\Users\Administrator\Desktop\万文强工程文件\迪度\驻车电池25.6V280Ah硅胶加热膜（料号：12.19.001.0007）24v 120w 434-246mm",1,133614570495124107
"C:\Users\Administrator\Desktop\万文强工程文件\迪度",2,133614487058228322
"E:\王一宇\CAD图纸\湖北十堰",1,133613696303961688
"C:\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\德威 5款硅胶加热膜示意图20240525.dwg.lnk",1,133613528481325531
"C:\Users\Administrator\Documents\WeChat Files\wxid_1hynmp93raya22\FileStorage\File\2024-05\CXT-2241-001 菲林图.dwg",1,133613484322750081
"E:\彭福明\CAD-图纸\深伟业科技有限公司（东莞市辉环科技有限公司）\SWY-TD-DWG-17  加热膜D 1065-80MM",1,133613479778582106
"C:\Users\Administrator\Documents\WeChat Files\wxid_1hynmp93raya22\FileStorage\File\2024-05\湖北十堰 204-173-35mm 24V36W示意图.dwg",1,133609093733399626
"E:\龙章坤\压包刀模",1,133555665514310078
"E:\彭福明\压包刀模",1,133555660842742610
"E:\彭福明\56\图纸\山东淄博火炬\生产\1P8S-25.6V272Ah加热膜项目 25.6VDC 166W\CXT-1232  成品刀模图.dwg",1,133554609651088468
"E:\彭福明\CAD-图纸\江苏优利卡",2,133553731772417241
"C:\Windows\System32\config\systemprofile\AppData\Local\tw-2148-11a0-234fb0.tmp",1,133552999442567055
